"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"41490_at"	0.0607387547465926	0.000220526568597321	4.28959407821759	0.64925050448402	0.278536429840702	"PRPS2"	"phosphoribosyl pyrophosphate synthetase 2"
"37118_at"	0.0607387547465926	0.000221305561848971	-4.28825055435101	0.646126387898368	-0.381632718150665	"RFPL1S"	"RFPL1 antisense RNA 1"
"32472_at"	0.0646222134299558	0.00024380669242697	4.25134202716172	0.560334530265998	1.01992400096802	"OXT"	"oxytocin/neurophysin I prepropeptide"
"32025_at"	0.0646222134299558	0.000245692375812901	-4.24840406811071	0.553508191556523	-0.68762308316206	"TCF7L2"	"transcription factor 7 like 2"
"34186_at"	0.0666892981105254	0.000260180467295019	4.22654979109003	0.502743616354132	1.10727323131206	"PCBP4"	"poly(rC) binding protein 4"
"33211_at"	0.0666892981105254	0.000264116032120893	-4.22082151348894	0.489441732424726	-0.46267232280921	"RRBP1"	"ribosome binding protein 1"
"37140_s_at"	0.0681988383669988	0.000287029126845744	4.18906376257094	0.415728750930813	0.461574576991177	"EDA"	"ectodysplasin A"
"1012_at"	0.0681988383669988	0.000293811044106944	4.18014474920374	0.395037341726304	1.5738064035974	"KAT2B"	"lysine acetyltransferase 2B"
"34633_s_at"	0.0681988383669988	0.000299995213558334	4.17218777767543	0.376581867476448	1.18457038317617	"GP5"	"glycoprotein V platelet"
"41819_at"	0.0681988383669988	0.00030556197346916	-4.16516287831088	0.360291511022247	-1.63624395510617	"FYB"	"FYN binding protein"
"38785_at"	0.0681988383669988	0.000305933969403422	-4.16469796906913	0.35921352132969	-0.619371377886164	"MUC1"	"mucin 1, cell surface associated"
"39919_at"	0.0681988383669988	0.000307681072763451	4.16252195080278	0.354168148064259	0.529491069753174	"C1QL1"	"complement C1q like 1"
"41543_at"	0.0681988383669988	0.000307907626686648	4.16224067398103	0.353515994159096	0.912209680365178	"AFF3"	"AF4/FMR2 family member 3"
"40619_at"	0.0694842144618428	0.000319214609012822	-4.14845662470296	0.321563250558844	-0.299686783716003	"UBE2S"	"ubiquitin conjugating enzyme E2 S"
"34852_g_at"	0.0695657545270478	0.000325099367690758	4.1414726672439	0.30537852219634	1.63796189161745	"AURKA"	"aurora kinase A"
"37838_at"	0.0713532506208737	0.000341104343212183	-4.1230927205411	0.262800333968557	-0.571223407946541	"F12"	"coagulation factor XII"
"36401_at"	0.0713532506208737	0.000344756300029568	-4.11901848833042	0.253365314804352	-0.756605004355749	"FRMPD1"	"FERM and PDZ domain containing 1"
"35065_at"	0.0736572920816468	0.000361722939331652	-4.10063301834108	0.210803420413232	-1.09901466219346	"AGGF1"	"angiogenic factor with G-patch and FHA domains 1"
"750_at"	0.0741759677418242	0.000370405913131207	4.09155116823622	0.189788318387212	1.99947521121407	"TRHR"	"thyrotropin releasing hormone receptor"
"40352_at"	0.0741759677418242	0.000380008322769165	4.08174947286594	0.167114500989286	0.546178768099039	"YPEL1"	"yippee like 1"
"40914_s_at"	0.0741759677418242	0.000381896071542065	-4.07985136200819	0.162724538084738	-1.16244958960258	"ATP2B4"	"ATPase plasma membrane Ca2+ transporting 4"
"41630_at"	0.0746141980221455	0.00039764350768512	4.06436938347059	0.126928236522481	1.08837556364304	"ZC2HC1A"	"zinc finger C2HC-type containing 1A"
"37150_at"	0.0746141980221455	0.000398578514954609	-4.06346928541353	0.124847679467021	-0.330798151102966	"KLHL20"	"kelch like family member 20"
"AFFX-HUMGAPDH/M33197_M_st"	0.0746141980221455	0.000406642562902642	-4.05579175783712	0.107103895270088	-0.722364062531231	"GAPDH"	"glyceraldehyde-3-phosphate dehydrogenase"
"35643_at"	0.0746141980221455	0.000412370141481539	4.0504294903773	0.0947138296363459	0.303762450692723	"NUCB2"	"nucleobindin 2"
"41809_at"	0.0746141980221455	0.0004144404861933	4.04850927314145	0.0902775470280712	0.398574982841981	"TMEM243"	"transmembrane protein 243"
"33685_at"	0.0746141980221455	0.000422186646933502	-4.04140786283691	0.0738738025218257	-0.591166312429184	"ATP8B3"	"ATPase phospholipid transporting 8B3"
"35186_at"	0.0746141980221455	0.000437179847068046	-4.0280207577939	0.0429621283583668	-0.372892141541639	"TAF5L"	"TATA-box binding protein associated factor 5 like"
"41695_at"	0.0746141980221455	0.000437199602258018	4.02800341949028	0.0429221030587756	0.570267054446472	"ZBTB43"	"zinc finger and BTB domain containing 43"
"1929_at"	0.0746141980221455	0.000442721050069552	-4.0231875308791	0.0318056807094509	-1.22949892779541	"ANGPT1"	"angiopoietin 1"
"36756_at"	0.0746141980221455	0.000443252661517696	-4.02272698366009	0.0307427141087304	-1.1753111698652	"IL5RA"	"interleukin 5 receptor subunit alpha"
"621_at"	0.0759445907178476	0.000457171397588627	-4.01085889583443	0.00335699149901281	-0.381882545610017	"SPHAR///RAB4A"	"S-phase response (cyclin related)///RAB4A, member RAS oncogene family"
"36638_at"	0.0784760242880213	0.000478626049122981	-3.99324583440132	-0.0372620266588912	-0.493557434120742	"CTGF"	"connective tissue growth factor"
"31350_at"	0.083611879144295	0.000516572401841981	-3.96391927593072	-0.104830445473561	-0.6845618939855	"OR10H3"	"olfactory receptor family 10 subfamily H member 3"
"339_at"	0.0873020655045104	0.000546286192067827	3.94240123522851	-0.154354841964089	0.909096983813941	"CAV2"	"caveolin 2"
"34209_at"	0.0881499470414729	0.000578110694523274	-3.92059735577248	-0.204489117107007	-0.961170732802682	"ITPKC"	"inositol-trisphosphate 3-kinase C"
"32609_at"	0.0881499470414729	0.000578900712148232	3.92007125447115	-0.205698184215509	1.27382215806061	"HIST2H2AA4///HIST3H2BB///HIST2H2AA3"	"histone cluster 2, H2aa4///histone cluster 3, H2bb///histone cluster 2, H2aa3"
"36450_at"	0.0881499470414729	0.000579309537947914	-3.91979928002292	-0.206323214655158	-0.791039372602164	"PYY"	"peptide YY"
"33935_at"	0.0881499470414729	0.000586255918262988	3.9152068011044	-0.216876107356983	0.705019270910879	"CACYBP"	"calcyclin binding protein"
"39882_at"	0.0881499470414729	0.000602331640416583	3.90478075744683	-0.240825368965945	1.10943483005521	"TIMM8A"	"translocase of inner mitochondrial membrane 8 homolog A (yeast)"
"639_s_at"	0.0881499470414729	0.000605448557791108	-3.9027909846588	-0.245394665545277	-1.17427972491521	"TCEB3"	"transcription elongation factor B subunit 3"
"1790_s_at"	0.0881499470414729	0.000606011072917183	3.90243296108359	-0.246216782004227	0.3293848810518	"CDK10"	"cyclin dependent kinase 10"
"990_at"	0.0881499470414729	0.000607759316748608	3.90132234135405	-0.248766968663677	1.13378138736951	"FLT1"	"fms related tyrosine kinase 1"
"41410_at"	0.0881499470414729	0.000615241929795662	-3.89660405493317	-0.259599516388832	-0.824173687841775	"NDUFAF1"	"NADH:ubiquinone oxidoreductase complex assembly factor 1"
"36436_at"	0.0881499470414729	0.000624366732755528	-3.89092607207409	-0.272632149286023	-1.40286854450879	"LECT2"	"leukocyte cell derived chemotaxin 2"
"32402_s_at"	0.0881499470414729	0.000633632506204893	-3.88524329058887	-0.285672211869677	-0.309555047752476	"SYMPK"	"symplekin"
"41862_at"	0.0881499470414729	0.000635377836100914	3.88418201827608	-0.288107072944582	0.608893848326872	"NCAPD3"	"non-SMC condensin II complex subunit D3"
"36778_at"	0.0884940966631689	0.000644867872713785	3.87846117792022	-0.301230126560469	1.17875696017686	"GPR143"	"G protein-coupled receptor 143"
"346_s_at"	0.0886810027850506	0.000657857194336203	3.87076365180943	-0.318881644654548	1.3387349213657	"AGTR1"	"angiotensin II receptor type 1"
"36515_at"	0.0886810027850506	0.000660278357369882	-3.86934539924227	-0.322133159134225	-0.251070821357589	"GNE"	"glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase"
"39102_at"	0.0886874997921285	0.00067275757440176	3.86211554447583	-0.338704861288467	0.962134667200139	"GPSM2"	"G-protein signaling modulator 2"
"32288_r_at"	0.0886874997921285	0.000692711493292504	-3.85082469702253	-0.364572649351803	-0.517131086464456	"KLRC3"	"killer cell lectin like receptor C3"
"38447_at"	0.0886874997921285	0.000692951869342302	-3.85069063879848	-0.364879691903782	-0.315181641530876	"GRK2"	"G protein-coupled receptor kinase 2"
"36033_at"	0.0886874997921285	0.000693327073381677	-3.85048147802889	-0.365358742601748	-0.380863074887517	"SREK1"	"splicing regulatory glutamic acid and lysine rich protein 1"
"33858_at"	0.0886874997921285	0.000697125120762625	3.84837046278092	-0.370193408788189	0.780723702223511	"NSFL1C"	"NSFL1 cofactor"
"1651_at"	0.0886874997921285	0.00070447349645768	3.84431801016238	-0.379472884312596	0.848630205229935	"UBE2C"	"ubiquitin conjugating enzyme E2 C"
"36961_at"	0.0886874997921285	0.000716345881853091	3.83785761680993	-0.394262089853968	0.212002595933224	"LETMD1"	"LETM1 domain containing 1"
"31892_at"	0.0886874997921285	0.000716524750795811	-3.83776109120022	-0.394483019199485	-0.327833084973871	"PTPRM"	"protein tyrosine phosphatase, receptor type M"
"32168_s_at"	0.0916675552450328	0.000747862034870367	3.82120518615119	-0.432359606943805	0.29190773679554	"RCAN1"	"regulator of calcineurin 1"
"34973_at"	0.0927952946069794	0.000764412723891157	-3.81273414251122	-0.451726542756242	-0.851848636703992	"ATP8A1"	"ATPase phospholipid transporting 8A1"
"41713_at"	0.0947372080150251	0.00079076126102784	3.7996128831316	-0.481707172859107	0.377886350672914	"ZKSCAN1"	"zinc finger with KRAB and SCAN domains 1"
"835_at"	0.0947372080150251	0.000803604661992711	-3.79337180401412	-0.495959620741442	-0.437324236617404	"PDAP1"	"PDGFA associated protein 1"
"33230_at"	0.0947372080150251	0.000811781167260576	-3.78944932643386	-0.50491461150685	-0.787959072414267	"PRPF19"	"pre-mRNA processing factor 19"
"31442_at"	0.0947372080150251	0.000812504702198768	-3.78910409721713	-0.505702671713437	-1.06381827346584	"CEACAM5"	"carcinoembryonic antigen related cell adhesion molecule 5"
"35972_at"	0.0947372080150251	0.000826190375491286	-3.78263027008233	-0.520477692353383	-0.264161345967432	"RNASEH2B"	"ribonuclease H2 subunit B"
"301_at"	0.0947372080150251	0.000834108186837799	-3.77893272140697	-0.528914023745424	-0.759709097005908	"LOC100508689"	"mucin"
"35699_at"	0.0947372080150251	0.000835498651888731	-3.77828694193043	-0.530387249570524	-0.904315105058527	"BUB1B"	"BUB1 mitotic checkpoint serine/threonine kinase B"
"38729_at"	0.0947372080150251	0.000840440974073886	-3.77600005973689	-0.535603901439105	-0.246582261889957	"FKBP4"	"FK506 binding protein 4"
"34161_at"	0.0951078147466981	0.000851262025059555	-3.7710387149559	-0.54691892856983	-0.41011517896432	"LPO"	"lactoperoxidase"
"31826_at"	0.0952542495262503	0.000862900171546126	-3.76577129593919	-0.558928391327562	-0.18047122271894	"FKBP15"	"FK506 binding protein 15"
"36161_at"	0.0952542495262503	0.00086766247093218	-3.76363593832194	-0.563795839168998	-0.329616580297703	"AP2B1"	"adaptor related protein complex 2 beta 1 subunit"
"40069_at"	0.0990265117237366	0.000909867355243837	-3.74519874260395	-0.60579668582332	-1.04806801713939	"SVIL"	"supervillin"
"33145_at"	0.0991098325345955	0.000918483200518628	-3.74153811300432	-0.614130198105824	-0.431128045392249	"FANCA"	"Fanconi anemia complementation group A"
"749_at"	0.100861009773145	0.00094528047673316	3.73036402970653	-0.63955664638987	0.317719644872744	"CAD"	"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase"
"41736_g_at"	0.100861009773145	0.000953335878760717	3.72706565509982	-0.647058669098725	0.904479570612315	"DENND3"	"DENN domain containing 3"
"32065_at"	0.100861009773145	0.000965832759867781	-3.72200230154748	-0.658572044819275	-0.358171702535422	"CREM"	"cAMP responsive element modulator"
"160032_at"	0.100861009773145	0.000966667895647569	3.72166622093222	-0.659336116278516	0.94381827468006	"IL6R"	"interleukin 6 receptor"
"32515_s_at"	0.105863059647248	0.00103157493297366	-3.69637893647423	-0.716779070618228	-0.420074604468455	"CTSZ"	"cathepsin Z"
"34020_at"	0.105863059647248	0.00103244517891206	3.6960505864138	-0.717524336578794	0.632695566374832	"AVP"	"arginine vasopressin"
"1098_at"	0.105863059647248	0.00104046032250461	-3.69303908580422	-0.724358880117688	-1.26239412049754	"THPO"	"thrombopoietin"
"40255_at"	0.105863059647248	0.00105391751421857	-3.68803354845826	-0.735715850397165	-0.305377376928777	"DDX28"	"DEAD-box helicase 28"
"161_at"	0.105863059647248	0.00105653429826165	3.68706747530237	-0.737907322461292	1.34308457464183	"RAB9BP1"	"RAB9B, member RAS oncogene family pseudogene 1"
"AFFX-HUMTFRR/M11507_5_at"	0.108355536062424	0.0010899923231626	-3.67491748518164	-0.765456692166576	-0.985135988297163	"TFRC"	"transferrin receptor"
"761_g_at"	0.108733261507922	0.00110792575963912	-3.6685544375642	-0.779875521146	-1.16122303727931	"DYRK2"	"dual specificity tyrosine phosphorylation regulated kinase 2"
"770_at"	0.108733261507922	0.00111101708788292	3.66746777475921	-0.78233730318431	0.369973678684473	"GPX3"	"glutathione peroxidase 3"
"34967_at"	0.111615620397523	0.00115133205353148	-3.65356072782873	-0.813826827645394	-0.584424031216593	"RRN3P1"	"RRN3 homolog, RNA polymerase I transcription factor pseudogene 1"
"38665_at"	0.111615620397523	0.00115815019976835	3.65125589937123	-0.819042688972389	0.625446534402938	"CFDP1"	"craniofacial development protein 1"
"34152_at"	0.112800445289213	0.00117937891312286	-3.64416366229903	-0.835087251478763	-0.825238832255877	"SAG"	"S-antigen visual arrestin"
"33898_at"	0.113699841367316	0.00120021460458259	3.63732299458079	-0.850555097169948	0.284392954857125	"MCRS1"	"microspherule protein 1"
"33062_at"	0.113699841367316	0.00121860443006088	-3.63138104323014	-0.863984693602616	-0.990652125796226	"ZNF548"	"zinc finger protein 548"
"39668_at"	0.113699841367316	0.00122219890969364	-3.63022986732159	-0.86658584297926	-1.30961955411314	"TFAP2B"	"transcription factor AP-2 beta"
"1347_at"	0.113699841367316	0.00122480621195683	3.62939691426918	-0.868467815033546	0.416140573116476	"CDC25B"	"cell division cycle 25B"
"35528_at"	0.113911197892582	0.00123610567218088	-3.62580698415526	-0.876577602372301	-1.35993291577428	"WIPF1"	"WAS/WASL interacting protein family member 1"
"35520_at"	0.115476505841552	0.00126223824207003	3.61762571434399	-0.895051521615149	0.741729894123878	"CLDN9"	"claudin 9"
"40207_g_at"	0.11600935667273	0.00127725153089183	-3.61300001187744	-0.905491824255191	-0.494813322079595	"PSKH1"	"protein serine kinase H1"
"38554_at"	0.117754116015063	0.00130578821719674	3.60435213938411	-0.925000704158256	1.13317496511069	"BCAP29"	"B-cell receptor-associated protein 29"
"35491_at"	0.118266394825328	0.00132346704905349	-3.59908672887063	-0.936872895233552	-0.984594390642752	"MAGEA10"	"MAGE family member A10"
"724_at"	0.118266394825328	0.00133069135734256	3.59695479000029	-0.941678557266819	1.10876507372351	"GRK3"	"G protein-coupled receptor kinase 3"
"39965_at"	0.118266394825328	0.00134863569665407	-3.59170777766446	-0.953502710057023	-0.330828399324876	"RAC3"	"ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)"
"31762_at"	0.118266394825328	0.00134893947365127	-3.59161953930808	-0.953701515339495	-0.772362918168246	""	""
"40989_at"	0.122516487538824	0.00141196649094562	3.57371874118865	-0.994005234056312	0.71139652305316	""	""
"33389_at"	0.122516487538824	0.00141682433114205	3.572371549039	-0.997036198764356	0.299117894006788	"LRRD1///CYP51A1"	"leucine rich repeats and death domain containing 1///cytochrome P450 family 51 subfamily A member 1"
"34954_r_at"	0.122749328105268	0.00143738219091282	3.56671978539834	-1.00974829623719	1.3934057416864	"PDE5A"	"phosphodiesterase 5A"
"33005_at"	0.122749328105268	0.00145122516844844	-3.56295829774507	-1.01820562595884	-1.12468055858022	""	""
"41680_at"	0.122749328105268	0.0014779173406946	3.55580306058525	-1.03428655910316	1.04776584186193	"TTC39A"	"tetratricopeptide repeat domain 39A"
"41354_at"	0.122749328105268	0.00147844662767459	3.55566245428335	-1.03460247160966	1.5481910015964	"STC1"	"stanniocalcin 1"
"35860_r_at"	0.122749328105268	0.00149477039208882	3.55134991951815	-1.04429010872861	1.48873785058438	""	""
"36822_at"	0.122749328105268	0.00149493486636864	-3.5513067013902	-1.04438717670039	-0.328244991869603	"TAF15"	"TATA-box binding protein associated factor 15"
"33933_at"	0.122749328105268	0.00149900706877639	3.55023814268207	-1.04678705457418	0.721561720646025	"WFDC2"	"WAP four-disulfide core domain 2"
"36413_at"	0.122749328105268	0.00150780383806625	-3.54793946335072	-1.05194896846853	-0.722357149271127	"P2RY10"	"purinergic receptor P2Y10"
"39684_at"	0.122749328105268	0.00151578421858472	-3.54586538850364	-1.05660569557968	-0.511406728784327	"MPP3"	"membrane palmitoylated protein 3"
"40290_f_at"	0.122749328105268	0.00151674417302351	-3.54561661656654	-1.05716418802082	-0.364041822722471	"ST3GAL1"	"ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
"39648_at"	0.125451933971223	0.0015702154767026	3.531996267526	-1.08772472678499	0.829417351501812	"PEX11A"	"peroxisomal biogenesis factor 11 alpha"
"37436_at"	0.125451933971223	0.00158201553557369	-3.52905142020721	-1.09432775309879	-1.18503862222519	"SMCP"	"sperm mitochondria associated cysteine rich protein"
"34596_at"	0.125451933971223	0.00158821222992888	3.52751351322539	-1.0977754617081	1.25800304980651	"CSN3"	"casein kappa"
"34450_at"	0.125451933971223	0.00159839867423398	3.52499807214746	-1.1034136854085	1.21571536947099	"GUCY2C"	"guanylate cyclase 2C"
"39173_at"	0.125451933971223	0.00160743071985749	3.52278071715257	-1.1083827964804	0.158739218714989	"FBL"	"fibrillarin"
"37019_at"	0.125451933971223	0.00161112759454861	3.52187663543914	-1.11040859001473	0.719087710030952	"FGB"	"fibrinogen beta chain"
"41848_f_at"	0.125451933971223	0.00161969625642054	3.51978888369116	-1.11508607691403	0.968258140639409	"IL24"	"interleukin 24"
"32137_at"	0.126866567379778	0.00165295914160206	-3.51178498446457	-1.13301082794344	-0.212095486727995	"JAG2"	"jagged 2"
"35535_f_at"	0.126866567379778	0.00165805810832978	3.51057191778091	-1.13572644785841	1.76202258434642	"CCDC144A"	"coiled-coil domain containing 144A"
"35011_at"	0.127002917152807	0.00166989974236562	3.50776868589191	-1.14200081767385	0.63333706600642	"HECW1"	"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1"
"34465_at"	0.127969177176029	0.00169274079908094	-3.50241580458623	-1.15397785570309	-1.31271055014141	"RS1"	"retinoschisin 1"
"34550_at"	0.128726142266351	0.00171294985352451	-3.49773800509351	-1.16443995545846	-0.588784294698708	"DRD1"	"dopamine receptor D1"
"40345_at"	0.128814906530204	0.00173357621307565	-3.49301863875044	-1.17499079427261	-1.19285898931687	"IREB2"	"iron responsive element binding protein 2"
"36595_s_at"	0.128814906530204	0.0017376536289752	3.49209218266698	-1.17706152283784	0.290143342074463	"GATM"	"glycine amidinotransferase"
"34280_at"	0.128814906530204	0.00174474051617147	-3.49048694391412	-1.180649013407	-0.297409702639551	"MIR452///MIR224///GABRE"	"microRNA 452///microRNA 224///gamma-aminobutyric acid type A receptor epsilon subunit"
"37116_at"	0.128939489090282	0.00175664096027949	3.48780560280164	-1.18664034150963	0.834921985938808	"ZMYND8"	"zinc finger MYND-type containing 8"
"32761_at"	0.129076439122843	0.00177710736527219	-3.48323526665954	-1.19684934115414	-0.284182137042362	"SRRM2"	"serine/arginine repetitive matrix 2"
"36700_at"	0.129076439122843	0.00177895448771284	-3.48282530807381	-1.1977648896215	-0.560215468886397	"KLHL4"	"kelch like family member 4"
"35538_at"	0.129778958488201	0.00180529828476716	3.47702305608495	-1.21071938695678	1.01442289085111	"GSTTP1"	"glutathione S-transferase theta pseudogene 1"
"34137_at"	0.129778958488201	0.00181918383620666	-3.47399778413462	-1.2174712088201	-0.785224886356387	"OR2H1"	"olfactory receptor family 2 subfamily H member 1"
"38212_at"	0.129778958488201	0.00181947529920091	-3.47393452329546	-1.21761237566679	-0.332025118929375	"B4GALNT1"	"beta-1,4-N-acetyl-galactosaminyltransferase 1"
"37628_at"	0.130047781928757	0.00183390665067006	3.47081451010551	-1.224573725389	0.377978636968694	"MAOB"	"monoamine oxidase B"
"38289_r_at"	0.130047781928757	0.00184384577942555	3.46867954515126	-1.22933614084059	1.74936634144119	"NF1P9///NF1"	"neurofibromin 1 pseudogene 9///neurofibromin 1"
"32012_at"	0.130064953765349	0.00185439142002082	-3.46642649121542	-1.23436100062583	-1.04134920397402	"PCNX1"	"pecanex homolog 1 (Drosophila)"
"41603_at"	0.130222548501888	0.00186695297258153	3.46375893153946	-1.24030901280472	0.401827013225837	"TBL3"	"transducin beta like 3"
"958_s_at"	0.131958979988556	0.00190229975112215	3.45634524096767	-1.25683233138326	0.215563878754831	"POLR2I"	"RNA polymerase II subunit I"
"40383_at"	0.132091371603688	0.00192523348596521	3.45160631665435	-1.26738849833736	1.82319170038984	"THOC5"	"THO complex 5"
