"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"11718955_a_at"	0.0365872210469444	0.00019261890965467	-3.91986821288985	0.622888578176915	-0.130886371342072	"FBLIM1"	"filamin binding LIM protein 1"
"11716260_s_at"	0.0375710459144368	0.000202626912731607	-3.90515634790772	0.57834177297172	-0.193507713050638	"RHEB"	"Ras homolog enriched in brain"
"11721356_s_at"	0.0400189362587096	0.000225218517205719	3.87435331863274	0.485418627881248	0.340627324199879	"YPEL3"	"yippee-like 3 (Drosophila)"
"11716226_a_at"	0.0400189362587096	0.000227327183922222	-3.87163097893468	0.47722888319251	-0.910382972013681	"LIMA1"	"LIM domain and actin binding 1"
"11721453_at"	0.0404107489223164	0.000231568500081309	-3.8662277658819	0.460985109453323	-0.446450210577105	"MRPL44"	"mitochondrial ribosomal protein L44"
"11716708_a_at"	0.0411297797373954	0.000238187279895013	3.85798212685053	0.436224273848591	1.23881791884188	"DDR1"	"discoidin domain receptor tyrosine kinase 1"
"11723858_a_at"	0.0411679783484575	0.000240284735687823	-3.8554148324966	0.428521905419242	-0.765821098434494	"C14orf104"	"chromosome 14 open reading frame 104"
"11717525_s_at"	0.0416730632000293	0.00024639643733869	3.84805451962104	0.406457937023111	0.553835018124972	"RDX"	"radixin"
"11721529_at"	0.0417180691526216	0.000249301835170008	3.84461659014122	0.396161417803563	0.386080203649525	"ZDHHC2"	"zinc finger, DHHC-type containing 2"
"11723434_a_at"	0.0417180691526216	0.000252575682918921	3.84078829596357	0.384702777241522	0.367653865806809	"TBC1D22A"	"TBC1 domain family, member 22A"
"11719143_x_at"	0.0419559944009258	0.000255390843547441	3.83753412793829	0.37496839600583	0.290341681298626	"INSIG2"	"insulin induced gene 2"
"11718864_s_at"	0.042184355443775	0.00026137797687189	3.83072587718442	0.354619796673139	0.459178656161827	"SEC63"	"SEC63 homolog (S. cerevisiae)"
"11721442_at"	0.0429296126379962	0.0002697879064031	3.82141016884363	0.326814917524978	0.556812900806248	"RNASEH2C"	"ribonuclease H2, subunit C"
"11720542_a_at"	0.0430775992671499	0.000276507491347478	3.8141642375327	0.305218239617581	0.600075913330662	"B3GALNT2"	"beta-1,3-N-acetylgalactosaminyltransferase 2"
"11720407_x_at"	0.0433127089908355	0.000279770667154184	-3.81070595172804	0.294920154336085	-0.340333600477804	"SAPS2"	"SAPS domain family, member 2"
"11716146_x_at"	0.0435727403893972	0.000284097161247842	3.8061797238449	0.281451163658578	0.520751827950989	"PRKACA"	"protein kinase, cAMP-dependent, catalytic, alpha"
"11717516_s_at"	0.04384110770605	0.000289942378771787	3.80016813869061	0.263578273042302	0.98440661869978	"EFHD1"	"EF-hand domain family, member D1"
"11722958_a_at"	0.04384110770605	0.000290285550963397	-3.79981880710768	0.262540252231827	-1.10052257827493	"ABLIM2"	"actin binding LIM protein family, member 2"
"11723602_a_at"	0.0445200341230575	0.000302671743429056	-3.78746727822254	0.225878503356729	-0.697425600397359	"MYO19"	"myosin XIX"
"11717615_at"	0.0446755177584547	0.000313198739010183	3.77734346444333	0.19588747583147	0.53693256213257	"OXSR1"	"oxidative-stress responsive 1"
"11720411_s_at"	0.0446755177584547	0.000317447534017544	3.77334914987474	0.184069145489967	0.570724698452159	"CYP1B1"	"cytochrome P450, family 1, subfamily B, polypeptide 1"
"11715587_at"	0.0446755177584547	0.000317521296181461	-3.77328025732947	0.18386537924692	-0.659474218389495	"MAPRE1"	"microtubule-associated protein, RP/EB family, member 1"
"11716513_a_at"	0.045020854205387	0.000325155696177952	-3.76623120344453	0.163029066768356	-0.198177455479422	"MOCS2"	"molybdenum cofactor synthesis 2"
"11723328_a_at"	0.0451318876647504	0.000329635596572648	3.76216797234471	0.151030227638405	0.436472815396483	"PTRH1"	"peptidyl-tRNA hydrolase 1 homolog (S. cerevisiae)"
"11716821_s_at"	0.0460070761525069	0.000343231087640252	-3.75015189045137	0.115596468481029	-0.090570719060949	"ATPIF1"	"ATPase inhibitory factor 1"
"11723917_s_at"	0.0464311046773121	0.000356454678324368	-3.73889239841834	0.0824619152809563	-0.362235604525655	"EIF2S2"	"eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa"
"11721204_a_at"	0.0464311046773121	0.000362076196436987	3.73422606680659	0.0687491617578448	0.228432086924148	"ANK3"	"ankyrin 3, node of Ranvier (ankyrin G)"
"11717058_x_at"	0.0464311046773121	0.000364804362549828	-3.73198630322745	0.0621713031990314	-0.306169039614495	"RPL5"	"ribosomal protein L5"
"11722099_at"	0.0464311046773121	0.000369118777838316	-3.72847665414442	0.0518692538066725	-0.43194964224487	"RICTOR"	"RPTOR independent companion of MTOR, complex 2"
"11715949_s_at"	0.0464311046773121	0.000369284798037627	3.72834238440676	0.0514752531389968	0.477513327867767	"KCTD12"	"potassium channel tetramerisation domain containing 12"
"11720610_x_at"	0.0464311046773121	0.000370396011232016	3.72744516349808	0.0488426934332589	0.390114864171713	"PHB"	"prohibitin"
"11720103_a_at"	0.0468009728052614	0.000377167358694651	-3.72203264442724	0.032970625533153	-0.160501553514729	"PAK1"	"p21 protein (Cdc42/Rac)-activated kinase 1"
"11715948_at"	0.0469450166331226	0.000380287135314821	3.71957002156492	0.0257541357149496	0.263846926625767	"KCTD12"	"potassium channel tetramerisation domain containing 12"
"11724017_a_at"	0.047088778085995	0.000390928583308184	-3.71131255980266	0.00157965858174247	-1.07743745455098	"OSCP1"	"organic solute carrier partner 1"
"11716198_a_at"	0.0472156439539976	0.000394313113265668	3.70873111809953	-0.00597038790855642	0.548696786329506	"UBE2Q2"	"ubiquitin-conjugating enzyme E2Q family member 2"
"11720456_at"	0.047298624855582	0.00039713290625673	3.70659648189339	-0.0122109922488809	0.287268571023518	"CAPRIN1"	"cell cycle associated protein 1"
"11721880_s_at"	0.047298624855582	0.000397459387580823	-3.70635026281143	-0.0129306586878091	-0.432138430044561	"ARID4B"	"AT rich interactive domain 4B (RBP1-like)"
"11715468_at"	0.0481930866773296	0.00041571001750582	3.69288396211158	-0.0522421544902762	0.306563871440608	"TUFM"	"Tu translation elongation factor, mitochondrial"
"11720805_x_at"	0.0485087203985221	0.00042234377800631	-3.68812838706739	-0.06610194184855	-0.631862751713403	"C16orf53"	"chromosome 16 open reading frame 53"
"11719327_a_at"	0.0496045522410746	0.000439361952481441	-3.67624632327715	-0.100678912720019	-0.558451290760643	"CRELD2"	"cysteine-rich with EGF-like domains 2"
"11716262_a_at"	0.0507710822081409	0.000461420127764884	3.66148097190556	-0.143541525622467	0.400250431138662	"AP2B1"	"adaptor-related protein complex 2, beta 1 subunit"
"11723393_a_at"	0.0514101013483679	0.000470525367704659	3.65558109212229	-0.160635821244538	0.412458041033399	"ALPK3"	"alpha-kinase 3"
"11717866_s_at"	0.0514536035332364	0.000473007249100744	-3.65399175579041	-0.165237572389233	-0.684666338742817	"PSME4"	"proteasome (prosome, macropain) activator subunit 4"
"11719412_at"	0.0514950896636944	0.000475474038930965	3.65241992463178	-0.169787307279519	0.413654827376606	"PBX1"	"pre-B-cell leukemia homeobox 1"
"11716238_at"	0.0516642086855498	0.000480173972110868	3.64944649100557	-0.178390417465931	0.347035432575706	"ARHGAP1"	"Rho GTPase activating protein 1"
"11722388_at"	0.0518744973857504	0.000484136260320661	-3.64696115850937	-0.185577650716349	-0.529675993930356	"MTF1"	"metal-regulatory transcription factor 1"
"11719755_a_at"	0.0519489533615861	0.000490496774828966	-3.64301171070886	-0.196992071825246	-0.417099487895621	"C1orf31"	"chromosome 1 open reading frame 31"
"11716862_x_at"	0.0519489533615861	0.000491235597534943	3.64255611314282	-0.198308268801152	0.369756121253421	"TMEM184B"	"transmembrane protein 184B"
"11717355_a_at"	0.0520941245380014	0.000495011960639263	3.64023753422615	-0.205004788459556	0.344349566875755	"FEZ1"	"fasciculation and elongation protein zeta 1 (zygin I)"
"11719429_a_at"	0.0539079306424794	0.000541452125974089	-3.61302260117639	-0.283390017481469	-0.654364116663781	"SOS2"	"son of sevenless homolog 2 (Drosophila)"
"11720026_a_at"	0.0549947603283182	0.000572156250854369	-3.59622220060802	-0.331578459989121	-0.185388259725576	"VGF"	"VGF nerve growth factor inducible"
"11723068_at"	0.0549947603283182	0.000572374899946454	-3.59610566140077	-0.331912191259153	-0.720232757095502	"CRHBP"	"corticotropin releasing hormone binding protein"
"11722423_a_at"	0.0552811494045611	0.000583178484211153	-3.59039939652328	-0.348244047772633	-0.450528635557728	"NEDD4L"	"neural precursor cell expressed, developmentally down-regulated 4-like"
"11722870_at"	0.0552811494045611	0.00058431053313046	3.58980728880039	-0.34993769563155	0.541678992600091	"RAD1"	"RAD1 homolog (S. pombe)"
"11717724_a_at"	0.0565386007620687	0.000611624162537626	-3.57584163678051	-0.389828972634352	-0.242021402424946	"RAB1A"	"RAB1A, member RAS oncogene family"
"11715499_x_at"	0.0565386007620687	0.000614122409067554	-3.57459396716757	-0.393387591256756	-0.244243955396724	"CBX3"	"chromobox homolog 3 (HP1 gamma homolog, Drosophila)"
"11716551_s_at"	0.0565386007620687	0.000617788384178828	3.57277180389911	-0.398583250888464	0.432592453371866	"HES1"	"hairy and enhancer of split 1, (Drosophila)"
"11718012_at"	0.0567822736449065	0.000625471932588773	-3.56898576837529	-0.409372797001978	-0.297166981721617	"IRS2"	"insulin receptor substrate 2"
"11717199_a_at"	0.0570799521985934	0.000632729589998206	-3.56544989508788	-0.419442299394605	-0.438993652209221	"POLR1D"	"polymerase (RNA) I polypeptide D, 16kDa"
"11724320_x_at"	0.0571191684731907	0.000636380064289656	-3.56368593027258	-0.424463164460555	-0.43504410108881	"C11orf54"	"chromosome 11 open reading frame 54"
"11723652_a_at"	0.0575490314384415	0.00064797463669011	-3.55814622792276	-0.440219951173853	-0.404725190768024	"MUT"	"methylmalonyl CoA mutase"
"11722269_a_at"	0.0578451900232873	0.000662077224991269	-3.55153357119892	-0.459006392181733	-0.104224716174818	"SASH3"	"SAM and SH3 domain containing 3"
"11723634_at"	0.0578451900232873	0.000662948559372709	-3.55112939913479	-0.460153853736415	-0.121999351684722	"GDF3"	"growth differentiation factor 3"
"11717790_a_at"	0.0580372399384314	0.00066823146387754	-3.54868963307412	-0.467078532275183	-0.382112761704002	"APPL2"	"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2"
"11723618_a_at"	0.0584334520209384	0.000680339264407718	-3.54316624797744	-0.482743125126285	-0.273467211326246	"SNAP91"	"synaptosomal-associated protein, 91kDa homolog (mouse)"
"11721029_a_at"	0.0584813364597346	0.000684298393727183	3.54138035975128	-0.48780437297729	0.46438077781546	"PIP5K1B"	"phosphatidylinositol-4-phosphate 5-kinase, type I, beta"
"11718242_a_at"	0.0594717875380294	0.000702801702535244	3.53316159632047	-0.511073701051642	0.328836412037091	"PRUNE2"	"prune homolog 2 (Drosophila)"
"11718290_a_at"	0.0598826256985282	0.000722675351644653	-3.52455947139624	-0.53538816135788	-0.172885486652506	"FXYD5"	"FXYD domain containing ion transport regulator 5"
"11720806_a_at"	0.0599365613727509	0.000726111321004514	3.52309500780174	-0.539523452872569	0.162741717273414	"ING4"	"inhibitor of growth family, member 4"
"11720334_a_at"	0.0609479454209785	0.000747158535797377	-3.51426508528533	-0.564431636634206	-0.767018984342191	"ZMIZ1"	"zinc finger, MIZ-type containing 1"
"11719845_a_at"	0.0609479454209785	0.000748642173977457	-3.51365157683269	-0.566160652840828	-0.512497690729666	"SMAP2"	"small ArfGAP2"
"11719503_a_at"	0.0612858317350081	0.000759464808282205	-3.50921076163202	-0.57866966758352	-0.282642675306441	"DHX36"	"DEAH (Asp-Glu-Ala-His) box polypeptide 36"
"11721628_a_at"	0.0628684028144382	0.00078756289396411	-3.49795520888588	-0.610325087347461	-0.504285482746864	"Septin 6"	"septin 6"
"11719094_x_at"	0.0628684028144382	0.000789636725545079	-3.49713960491368	-0.612616148583779	-0.400646508895926	"CYB5B"	"cytochrome b5 type B (outer mitochondrial membrane)"
"11717821_a_at"	0.063044257156297	0.000796890598106405	-3.49430263559295	-0.620582383761802	-0.655381822028509	"SLC4A4"	"solute carrier family 4, sodium bicarbonate cotransporter, member 4"
"11718026_a_at"	0.063044257156297	0.00079756683901721	3.4940394063553	-0.621321304164633	0.13198799845973	"NCOA7"	"nuclear receptor coactivator 7"
"11721106_a_at"	0.0631276520129998	0.00080341079883216	-3.49177338261377	-0.627680728430214	-0.633659005508195	"RAB3GAP1"	"RAB3 GTPase activating protein subunit 1 (catalytic)"
"11721962_a_at"	0.0640854020115262	0.000825101251612227	3.48349700332305	-0.650883167866655	0.581685525423433	"SLC4A8"	"solute carrier family 4, sodium bicarbonate cotransporter, member 8"
"11716810_a_at"	0.0640932296281876	0.000828401780410857	-3.48225570895275	-0.654359744291216	-0.617838227672133	"SIN3B"	"SIN3 homolog B, transcription regulator (yeast)"
"11719890_a_at"	0.0640932296281876	0.000832161148989902	-3.48084753611505	-0.658302654467726	-0.424064191035769	"March 7"	"membrane-associated ring finger (C3HC4) 7"
"11717814_x_at"	0.0641592684648913	0.000845199613971633	3.47600982083511	-0.671839805169355	0.137349614165416	"ST3GAL4"	"ST3 beta-galactoside alpha-2,3-sialyltransferase 4"
"11715322_s_at"	0.0641592684648913	0.000848337632275828	-3.47485605051937	-0.675066390553044	-0.100073438634973	"FABP12"	"fatty acid binding protein 12"
"11715811_s_at"	0.0648373828995515	0.000866494000601466	3.46825861013497	-0.693502028281451	0.300471239525124	"MLLT6"	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6"
"11716553_a_at"	0.0654932818944429	0.000895151769302007	-3.45810664960642	-0.721822031070739	-0.256432990771459	"RHBDD2"	"rhomboid domain containing 2"
"11722076_a_at"	0.0660990248897547	0.000905858810129868	-3.45439237234587	-0.73216876883656	-0.899026467402581	"DONSON"	"downstream neighbor of SON"
"11720429_at"	0.0663569162717664	0.000915179224894329	3.45119274056677	-0.741075575202598	0.393362608929993	"CDC40"	"cell division cycle 40 homolog (S. cerevisiae)"
"11717619_at"	0.0664202239550415	0.000923299616615329	-3.44843006992282	-0.748761318096417	-0.0958190530525491	"EPHA2"	"EPH receptor A2"
"11718317_at"	0.0664202239550415	0.000923960107259416	-3.44820637251345	-0.749383453168882	-0.159121328639483	"SLC25A10"	"solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10"
"11717212_a_at"	0.0672031601528677	0.000940294489645479	-3.44272171489823	-0.764628146239414	-0.557303161997218	"NEO1"	"neogenin homolog 1 (chicken)"
"11723657_a_at"	0.0679835426285982	0.000957331949087859	3.43709606057648	-0.780246877640129	0.38553333763262	"ZNF668"	"zinc finger protein 668"
"11716954_at"	0.0679835426285982	0.000962226061989029	-3.43549753833969	-0.784681614810273	-0.343381185047566	"CTDSP2"	"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2"
"11719142_a_at"	0.0689448368553363	0.000984408073602813	3.42834735168336	-0.804500258437036	0.249572543287719	"INSIG2"	"insulin induced gene 2"
"11721576_s_at"	0.0691729406434507	0.000994369301179363	-3.42518580569531	-0.813253970392795	-0.653460381800429	"C1orf131"	"chromosome 1 open reading frame 131"
"11720339_at"	0.0692766422854857	0.000999497923475126	-3.42356969903891	-0.817726440640759	-0.216175358554102	"FIBIN"	"fin bud initiation factor homolog (zebrafish)"
"11721014_s_at"	0.0692766422854857	0.00100103775684318	-3.42308600212752	-0.819064748549588	-0.433029472260131	"LOC646517 /// WTAP"	"similar to Wilms tumour 1-associating protein /// Wilms tumor 1 associated protein"
"11716894_x_at"	0.0694904038042282	0.00101262593043221	-3.41946826155387	-0.829070160956519	-0.395374138072494	"TOX4"	"TOX high mobility group box family member 4"
"11718075_at"	0.0699885346290093	0.00104034745969997	3.41096991022866	-0.852544001457995	0.145493915708312	"IL4R"	"interleukin 4 receptor"
"11716199_x_at"	0.0699885346290093	0.00104299613185189	3.41016914852823	-0.85475369014246	0.426671177996533	"UBE2Q2"	"ubiquitin-conjugating enzyme E2Q family member 2"
"11719740_a_at"	0.0699885346290093	0.00104579144725745	-3.40932613117888	-0.857079582746584	-0.690611556690884	"DCP2"	"DCP2 decapping enzyme homolog (S. cerevisiae)"
"11719296_a_at"	0.0705211344265589	0.00105954484559403	-3.40520906762759	-0.868432703231627	-0.299294558750353	"MAPKAP1"	"mitogen-activated protein kinase associated protein 1"
"11715408_x_at"	0.0708303542758168	0.00107119937714406	3.40175957136448	-0.877937413820095	0.165800411764877	"PSMB4"	"proteasome (prosome, macropain) subunit, beta type, 4"
"11719650_a_at"	0.0708303542758168	0.00107136181598095	-3.40171174350049	-0.878069149914421	-0.524960083432522	"ARHGEF10"	"Rho guanine nucleotide exchange factor (GEF) 10"
"11717309_x_at"	0.0711009201861021	0.00108121311828783	-3.3988238749407	-0.886020983325149	-0.32895626441256	"WDR75"	"WD repeat domain 75"
"11715395_a_at"	0.0712683795262279	0.0010891617596167	-3.3965117974048	-0.892383878434534	-1.05567597290871	"MUTED /// TXNDC5"	"muted homolog (mouse) /// thioredoxin domain containing 5 (endoplasmic reticulum)"
"11717325_at"	0.0712683795262279	0.00108923135854852	3.39649162304003	-0.892439385162797	0.314964470830494	"NUDT16L1"	"nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1"
"11720475_x_at"	0.0713709148908561	0.00109557501640683	-3.3946578983306	-0.89748361772644	-0.253448343788628	"SFPQ"	"splicing factor proline/glutamine-rich"
"11719703_a_at"	0.0715705157482543	0.00111733826675382	3.38844212856066	-0.914567525817989	0.436743038731538	"CD2BP2"	"CD2 (cytoplasmic tail) binding protein 2"
"11718539_a_at"	0.0717075974660963	0.00112208944655977	-3.387100342677	-0.918252452052535	-0.147880664332339	"NRN1"	"neuritin 1"
"11723332_at"	0.0722893181904916	0.0011357928092068	3.38326015002534	-0.92879293309777	0.714149398193291	"VAT1L"	"vesicle amine transport protein 1 homolog (T. californica)-like"
"11720627_a_at"	0.0722893181904916	0.00114453668215762	-3.38083255181218	-0.935451730156442	-0.201297180353725	"ATP6V1D"	"ATPase, H+ transporting, lysosomal 34kDa, V1 subunit D"
"11721964_a_at"	0.0722893181904916	0.00114944841216625	3.37947654446597	-0.939169706882123	0.5653761244295	"C3orf23"	"chromosome 3 open reading frame 23"
"11717001_s_at"	0.0722893181904916	0.00114988306842251	-3.37935680977395	-0.93949795071898	-0.228215958757761	"YTHDC1"	"YTH domain containing 1"
"11719560_at"	0.0722893181904916	0.00115344394634324	3.37837749838361	-0.942182347378315	1.05029861323403	"SOX4"	"SRY (sex determining region Y)-box 4"
"11719954_a_at"	0.0724291665686256	0.00115714195161879	3.37736348574994	-0.944961275227218	0.317536137996342	"POLR3H"	"polymerase (RNA) III (DNA directed) polypeptide H (22.9kD)"
"11723094_a_at"	0.0726247444932708	0.0011661487543669	3.37490649326005	-0.951692242132093	0.421184131775049	"CYLD"	"cylindromatosis (turban tumor syndrome)"
